txn_id,car_name,nominal_kwh,usable_kwh,label_soh_abs,label_soh,soc_min_full,soc_max_full,delta_soc_full,soc_min_20_80,soc_max_20_80,delta_soc_20_80,dSOC_dt_mean,dSOC_dt_max,start_ts,end_ts,connector,seq_len
15570,BYD Atto 3 Premium,60.48,62.939310185185185,1.040663197506369,1.040663197506369,16.0,100.0,84.0,20.0,80.0,60.0,0.023424408014571945,0.05,2025-02-27 08:02:00,2025-02-27 09:10:00,363012,61
15572,BYD Atto 3 Premium,60.48,48.233847222222224,0.7975173151822458,0.7975173151822458,14.0,100.0,86.0,20.0,80.0,60.0,0.01775956284153005,0.03333333333333333,2025-02-27 08:15:00,2025-02-27 09:43:00,699353,61
15583,BYD Atto 3 Premium,60.48,65.07366666666668,1.0759534832451503,1.05,12.0,100.0,88.0,20.0,80.0,60.0,0.02395264116575592,0.03333333333333333,2025-02-27 11:11:00,2025-02-27 12:25:00,363013,61
15658,BYD M6 Performance,55.4,61.30316666666667,1.1065553549939833,1.05,11.0,87.0,76.0,20.0,80.0,60.0,0.026684881602914386,0.03333333333333333,2025-02-28 15:25:00,2025-02-28 16:16:00,702618,61
15668,BYD Dolphin GLX,44.9,48.79331597222222,1.0867108234347933,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.0322495446265938,0.05,2025-03-01 02:17:00,2025-03-01 03:14:00,363012,61
15685,BYD M6 Performance,55.4,44.58197791715766,0.8047288432699938,0.8047288432699938,0.0,88.0,88.0,20.0,80.0,60.0,0.2053593935077642,0.6333333584997399,2025-03-01 05:19:00,2025-03-01 05:55:00,702620,61
15774,BYD M6 Performance,55.4,55.592675555555566,1.0034778981147214,1.0034778981147214,0.0,87.0,87.0,20.0,80.0,60.0,0.04761104105286098,0.41666667080587816,2025-03-02 12:17:00,2025-03-02 13:36:00,702620,61
15788,BYD Dolphin GLX,44.9,49.97530902777778,1.1130358358079684,1.05,13.0,81.0,68.0,20.0,80.0,60.0,0.0345719489981785,0.05,2025-03-02 23:03:00,2025-03-02 23:37:00,363012,61
15795,BYD Atto 3 Dynamic,49.92,48.83083680555557,0.9781818270343664,0.9781818270343664,9.0,100.0,91.0,20.0,80.0,60.0,0.035318761384335144,0.05,2025-03-03 01:34:00,2025-03-03 02:32:00,351899,61
15833,BYD Atto 3 Dynamic,49.92,61.70198611111111,1.2360173499821936,1.05,19.0,100.0,81.0,20.0,80.0,60.0,0.02551001821493624,0.05,2025-03-03 13:18:00,2025-03-03 14:31:00,351898,61
15848,BYD Dolphin GLX,44.9,50.65944444444444,1.1282727047760455,1.05,16.0,89.0,73.0,20.0,80.0,60.0,0.0290528233151184,0.03333333333333333,2025-03-04 01:54:00,2025-03-04 02:40:00,699355,61
15851,BYD Atto 3 Premium,60.48,64.25930208333332,1.0624884603725748,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.02431693989071038,0.03333333333333333,2025-03-04 03:05:00,2025-03-04 04:12:00,363013,61
15913,BYD Seal Perfomance,82.56,98.24908333333333,1.190032501614987,1.05,6.0,100.0,94.0,20.0,80.0,60.0,0.026867030965391617,0.03333333333333333,2025-03-05 00:28:00,2025-03-05 01:39:00,363012,61
15989,BYD Atto 3 Premium,60.48,61.107611111111126,1.010377167842446,1.010377167842446,4.0,85.0,81.0,20.0,80.0,60.0,0.03734061930783241,0.05,2025-03-06 03:49:00,2025-03-06 04:29:00,351899,61
16029,BYD Atto 3 Premium,60.48,64.51565277777777,1.0667270631246326,1.05,9.0,100.0,91.0,20.0,80.0,60.0,0.02395264116575592,0.03333333333333333,2025-03-06 13:03:00,2025-03-06 14:15:00,363012,61
16062,BYD Atto 3 Dynamic,49.92,53.86777083333333,1.0790819477831195,1.05,10.0,90.0,80.0,20.0,80.0,60.0,0.024043715846994537,0.03333333333333333,2025-03-07 03:48:00,2025-03-07 04:51:00,699355,61
16097,BYD Dolphin GLX,44.9,60.3339861111111,1.34374133877753,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.029326047358834244,0.03333333333333333,2025-03-07 09:45:00,2025-03-07 10:45:00,363012,61
16148,BYD Dolphin GLX,44.9,48.37464197530864,1.0773862355302593,1.05,13.0,87.0,74.0,20.0,80.0,60.0,0.03522768670309653,0.05,2025-03-08 02:35:00,2025-03-08 03:14:00,363012,61
16178,BYD Dolphin GLX,44.9,48.55928202160494,1.0814984860045644,1.05,13.0,90.0,77.0,20.0,80.0,60.0,0.0340983606557377,0.05,2025-03-08 09:38:00,2025-03-08 10:22:00,363012,61
16218,BYD Atto 3 Premium,60.48,64.37160069444445,1.0643452495774546,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.031220400728597445,0.05,2025-03-09 06:09:00,2025-03-09 07:08:00,363012,61
16256,BYD Dolphin GLX,44.9,61.25940277777779,1.3643519549616434,1.05,10.0,100.0,90.0,20.0,80.0,60.0,0.03114754098360656,0.03333333333333333,2025-03-09 23:17:00,2025-03-10 00:21:00,363012,61
16262,BYD Atto 3 Premium,60.48,65.03372222222224,1.075293026161082,1.05,6.0,100.0,94.0,20.0,80.0,60.0,0.024134790528233148,0.03333333333333333,2025-03-10 01:52:00,2025-03-10 03:07:00,363012,61
16284,BYD M6 Performance,55.4,49.25293055555556,0.8890420677898115,0.8890420677898115,7.0,86.0,79.0,20.0,80.0,60.0,0.029690346083788708,0.03333333333333333,2025-03-10 07:02:00,2025-03-10 07:47:00,702618,61
16333,BYD Dolphin GLX,44.9,51.52746180555556,1.1476049399901016,1.05,5.0,95.0,90.0,20.0,80.0,60.0,0.03353369763205828,0.05,2025-03-10 22:43:00,2025-03-10 23:34:00,363012,61
16340,BYD Dolphin GLX,44.9,61.321541666666675,1.3657358945805496,1.05,7.0,100.0,93.0,20.0,80.0,60.0,0.02996357012750455,0.03333333333333333,2025-03-11 01:31:00,2025-03-11 02:38:00,363012,61
16439,BYD Dolphin GLX,44.9,55.12741444444444,1.2277820588963126,1.05,0.0,85.0,85.0,20.0,80.0,60.0,0.0597551102985798,0.41666667080587816,2025-03-12 12:51:00,2025-03-12 13:32:00,628885,61
16477,BYD Atto 3 Dynamic,49.92,55.16108680555557,1.1049897196625715,1.05,19.0,86.0,67.0,20.0,80.0,60.0,0.027504553734061927,0.03333333333333333,2025-03-13 07:01:00,2025-03-13 07:45:00,702620,61
16585,BYD M6 Performance,55.4,61.433548611111114,1.1089088196951464,1.05,0.0,87.0,87.0,20.0,80.0,60.0,0.026775956284153003,0.03333333333333333,2025-03-14 15:35:00,2025-03-14 16:23:00,628886,61
16735,BYD Atto 3 Dynamic,49.92,60.84989351851852,1.218948187470323,1.05,19.0,100.0,81.0,20.0,80.0,60.0,0.037522768670309646,0.05,2025-03-16 14:44:00,2025-03-16 15:37:00,351898,61
16737,BYD M6 Performance,55.4,33.385705439814814,0.6026300620905202,0.7,0.0,92.0,92.0,20.0,80.0,60.0,0.38177391175049263,0.8,2025-03-16 14:55:00,2025-03-16 15:29:00,702620,61
16778,BYD Atto 3 Premium,60.48,63.500972222222224,1.0499499375367431,1.0499499375367431,13.0,100.0,87.0,20.0,80.0,60.0,0.024590163934426226,0.03333333333333333,2025-03-17 07:36:00,2025-03-17 08:45:00,363013,61
16832,BYD Dolphin GLX,44.9,48.93237500000001,1.0898079064587975,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.029599271402550083,0.03333333333333333,2025-03-18 02:32:00,2025-03-18 03:31:00,363013,61
16842,BYD Atto 3 Dynamic,49.92,64.40510069444444,1.2901662799367877,1.05,19.0,93.0,74.0,20.0,80.0,60.0,0.02431693989071038,0.03333333333333333,2025-03-18 05:34:00,2025-03-18 06:30:00,351898,61
16854,BYD Seal Perfomance,82.56,61.00502430555556,0.7389174455614772,0.7389174455614772,17.0,100.0,83.0,20.0,80.0,60.0,0.030418943533697628,0.03333333333333333,2025-03-18 08:00:00,2025-03-18 08:56:00,363013,61
16868,BYD Atto 3 Dynamic,49.92,58.86262847222223,1.1791391921518874,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.03176684881602914,0.05,2025-03-18 10:58:00,2025-03-18 11:56:00,351899,61
16941,BYD M6 Performance,55.4,61.48095833333334,1.1097645908543925,1.05,17.0,96.0,79.0,20.0,80.0,60.0,0.026775956284153003,0.03333333333333333,2025-03-19 06:58:00,2025-03-19 07:56:00,702618,61
16956,BYD M6 Performance,55.4,48.00976736111111,0.8666022989370237,0.8666022989370237,8.0,100.0,92.0,20.0,80.0,60.0,0.030054644808743168,0.03333333333333333,2025-03-19 11:54:00,2025-03-19 13:02:00,702618,61
16958,BYD Atto 3 Dynamic,49.92,62.08177083333334,1.2436252170138888,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.03304189435336976,0.05,2025-03-19 12:07:00,2025-03-19 13:05:00,351898,61
16982,BYD M6 Performance,55.4,61.5262638888889,1.1105823806658646,1.05,15.0,93.0,78.0,20.0,80.0,60.0,0.02659380692167577,0.03333333333333333,2025-03-19 15:50:00,2025-03-19 16:45:00,702620,61
17004,BYD Dolphin GLX,44.9,50.55323983920974,1.1259073460848494,1.05,0.0,100.0,100.0,20.0,80.0,60.0,0.11541645984505956,0.5166666820645337,2025-03-20 03:39:00,2025-03-20 04:35:00,352681,61
17081,BYD Dolphin GLX,44.9,61.59681944444445,1.3718668027715912,1.05,10.0,100.0,90.0,20.0,80.0,60.0,0.02750455373406193,0.03333333333333333,2025-03-21 04:40:00,2025-03-21 05:49:00,363013,61
17115,BYD Atto 3 Premium,60.48,64.28434027777779,1.0629024516828338,1.05,19.0,100.0,81.0,20.0,80.0,60.0,0.02431693989071038,0.03333333333333333,2025-03-21 12:51:00,2025-03-21 13:58:00,363013,61
17149,BYD Dolphin GLX,44.9,52.125819444444446,1.1609313907448653,1.05,18.0,81.0,63.0,20.0,80.0,60.0,0.028233151183970854,0.03333333333333333,2025-03-22 00:34:00,2025-03-22 01:13:00,351898,61
17214,BYD M6 Performance,55.4,36.68932297733647,0.6622621476053514,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.36082650449194226,0.7833334267139546,2025-03-22 15:49:00,2025-03-22 16:36:00,628886,61
17222,BYD Atto 3 Premium,60.48,66.45876388888888,1.0988552230305701,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.023497267759562842,0.03333333333333333,2025-03-22 23:21:00,2025-03-23 00:35:00,363013,61
17263,BYD Dolphin GLX,44.9,49.39739930555556,1.1001647952239546,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.0345719489981785,0.05,2025-03-23 09:34:00,2025-03-23 10:31:00,351898,61
17276,BYD Atto 3 Dynamic,49.92,61.54631597222223,1.2328989577768876,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.033205828779599274,0.05,2025-03-23 13:09:00,2025-03-23 14:09:00,351898,61
17289,BYD Seal Perfomance,82.56,96.29260763888888,1.1663348793470067,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.026229508196721308,0.03333333333333333,2025-03-23 16:45:00,2025-03-23 17:56:00,363012,61
17301,BYD M6 Performance,55.4,60.85830445499016,1.0985253511731077,1.05,0.0,82.0,82.0,20.0,80.0,60.0,0.02959531149493427,0.34999999165534995,2025-03-24 01:22:00,2025-03-24 02:13:00,628886,61
17353,BYD Dolphin GLX,44.9,48.32652430555555,1.0763145725068053,1.05,11.0,99.0,88.0,20.0,80.0,60.0,0.03360655737704918,0.05,2025-03-24 10:56:00,2025-03-24 11:53:00,363012,61
17383,BYD Dolphin GLX,44.9,61.56458333333333,1.371148849294729,1.05,12.0,99.0,87.0,20.0,80.0,60.0,0.0296903460837887,0.03333333333333333,2025-03-25 02:29:00,2025-03-25 03:33:00,363012,61
17419,BYD Atto 3 Premium,60.48,48.19833989197531,0.7969302230816023,0.7969302230816023,0.0,82.0,82.0,20.0,80.0,60.0,0.03007285974499089,0.05,2025-03-25 11:19:00,2025-03-25 12:00:00,352681,61
17424,BYD Atto 3 Premium,60.48,64.29247569444446,1.063036965847296,1.05,7.0,100.0,93.0,20.0,80.0,60.0,0.024499089253187615,0.03333333333333333,2025-03-25 12:43:00,2025-03-25 13:58:00,351899,61
17479,BYD Atto 3 Dynamic,49.92,65.83045833333334,1.3187191172542736,1.05,8.0,100.0,92.0,20.0,80.0,60.0,0.03277777777777778,0.05,2025-03-26 09:28:00,2025-03-26 10:27:00,351899,61
17513,BYD Dolphin GLX,44.9,2.2189941465231167,0.04942080504505828,0.7,0.0,100.0,100.0,20.0,80.0,60.0,1.238224044729524,1.3000000774860427,2025-03-26 20:58:00,2025-03-26 21:23:00,628885,61
17558,BYD M6 Performance,55.4,49.99518098958334,0.9024400900646813,0.9024400900646813,0.0,100.0,100.0,20.0,80.0,60.0,0.12680274295510552,0.5333333333333333,2025-03-27 08:37:00,2025-03-27 09:34:00,355367,61
17590,BYD Atto 3 Premium,60.48,50.14614780638758,0.8291360417722815,0.8291360417722815,0.0,100.0,100.0,20.0,80.0,60.0,0.1758504401348338,0.6000000143051151,2025-03-27 14:23:00,2025-03-27 15:17:00,628885,61
17647,BYD Atto 3 Dynamic,49.92,56.57664236111111,1.1333462011440527,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.029417122040072855,0.03333333333333333,2025-03-28 07:49:00,2025-03-28 08:50:00,351898,61
17702,BYD Atto 3 Dynamic,49.92,49.030576388888896,0.9821830206107551,0.9821830206107551,19.0,100.0,81.0,20.0,80.0,60.0,0.03466302367941711,0.05,2025-03-29 01:13:00,2025-03-29 02:07:00,351899,61
17729,BYD Atto 3 Premium,60.48,68.04608333333334,1.1251005842151678,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.02322404371584699,0.03333333333333333,2025-03-29 06:58:00,2025-03-29 08:11:00,699355,61
17830,BYD Atto 3 Premium,60.48,69.01690277777779,1.1411524930188126,1.05,12.0,95.0,83.0,20.0,80.0,60.0,0.03346083788706739,0.05,2025-03-30 07:05:00,2025-03-30 07:57:00,351898,61
17947,BYD Dolphin GLX,44.9,60.42884374999999,1.3458539810690422,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.027140255009107467,0.03333333333333333,2025-03-31 09:50:00,2025-03-31 10:54:00,363013,61
17960,BYD Atto 3 Dynamic,49.92,60.42611458333333,1.21045902610844,1.05,11.0,100.0,89.0,20.0,80.0,60.0,0.033806921675774135,0.05,2025-03-31 14:01:00,2025-03-31 15:01:00,351898,61
17968,BYD M6 Performance,55.4,60.69651736111112,1.0956050065182512,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.027140255009107467,0.03333333333333333,2025-03-31 17:10:00,2025-03-31 18:15:00,702618,61
17993,BYD Atto 3 Premium,60.48,64.29217708333333,1.063032028494268,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.024316939890710383,0.03333333333333333,2025-04-01 05:51:57,2025-04-01 07:01:48,363012,61
18009,BYD M6 Performance,55.4,8.384149095759804,0.15133843133140443,0.7,0.0,97.0,97.0,20.0,80.0,60.0,1.0435697693586048,1.1967214377648667,2025-04-01 08:19:57,2025-04-01 08:44:11,628886,61
18035,BYD Atto 3 Premium,60.48,65.27464236111112,1.0792764940659907,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.034426229508196717,0.05,2025-04-01 12:43:05,2025-04-01 13:38:25,351898,61
18043,BYD M6 Performance,55.4,42.11489279385698,0.7601966208277434,0.7601966208277434,0.0,100.0,100.0,20.0,80.0,60.0,0.22153138795615002,0.6500000387430214,2025-04-01 14:32:59,2025-04-01 15:23:56,628886,61
18053,BYD Seal Perfomance,82.56,95.22534722222223,1.153407790966839,1.05,14.0,100.0,86.0,20.0,80.0,60.0,0.01757741347905282,0.03333333333333333,2025-04-01 15:16:32,2025-04-01 16:46:14,363013,61
18061,BYD M6 Performance,55.4,0.3015826835852352,0.005443730750636015,0.7,0.0,100.0,100.0,20.0,80.0,60.0,1.5081967186056775,1.5081969453134847,2025-04-01 22:26:36,2025-04-01 22:40:53,628886,61
18283,BYD Atto 3 Premium,60.48,66.16698611111111,1.094030855011758,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.033843351548269576,0.05,2025-04-04 01:21:37,2025-04-04 02:10:37,363013,61
18358,BYD Atto 3 Premium,60.48,64.92369444444444,1.0734737838036448,1.05,13.0,100.0,87.0,20.0,80.0,60.0,0.02395264116575592,0.03333333333333333,2025-04-04 13:26:09,2025-04-04 14:34:50,363012,61
18419,BYD Atto 3 Dynamic,49.92,60.713149189814814,1.2162089180652005,1.05,19.0,85.0,66.0,20.0,80.0,60.0,0.027154108841832558,0.03389830508474576,2025-04-05 05:44:48,2025-04-05 06:27:31,351898,61
18448,BYD M6 Performance,55.4,60.993048611111114,1.1009575561572404,1.05,9.0,87.0,78.0,20.0,80.0,60.0,0.021220400728597443,0.03333333333333333,2025-04-05 09:27:22,2025-04-05 10:32:37,1332152,61
18455,BYD Dolphin GLX,44.9,62.022972685185174,1.381357966262476,1.05,19.0,81.0,62.0,20.0,80.0,60.0,0.03660969236684712,0.05,2025-04-05 10:07:49,2025-04-05 10:38:26,351899,61
18487,BYD M6 Performance,55.4,55.52233499999999,1.0022082129963898,1.0022082129963898,0.0,100.0,100.0,20.0,80.0,60.0,0.05975511029857981,0.41666667080587816,2025-04-05 18:30:14,2025-04-05 19:28:23,628886,61
18513,BYD Dolphin GLX,44.9,61.96439675925926,1.380053379938959,1.05,19.0,94.0,75.0,20.0,80.0,60.0,0.032242626710744016,0.05,2025-04-06 03:57:23,2025-04-06 04:46:19,351898,61
18523,BYD M6 Performance,55.4,0.3403887929116701,0.00614420203811679,0.7,0.0,100.0,100.0,20.0,80.0,60.0,1.4262295096588733,1.4262296726421269,2025-04-06 05:42:07,2025-04-06 05:59:33,628886,61
18527,BYD Dolphin GLX,44.9,61.28830092592592,1.3649955662789737,1.05,17.0,97.0,80.0,20.0,80.0,60.0,0.03392531876138434,0.05,2025-04-06 06:19:16,2025-04-06 07:12:19,351899,61
18584,BYD M6 Performance,55.4,38.05509804365593,0.6869151271418038,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.308703436897122,0.7457627600823586,2025-04-07 00:04:21,2025-04-07 00:53:56,363013,61
18591,BYD Atto 3 Premium,60.48,62.195708333333336,1.0283681933421518,1.0283681933421518,13.0,100.0,87.0,20.0,80.0,60.0,0.027777777777777773,0.03333333333333333,2025-04-07 01:07:39,2025-04-07 02:13:23,363013,61
18593,BYD M6 Performance,55.4,55.302453317943524,0.9982392295657676,0.9982392295657676,0.0,88.0,88.0,20.0,80.0,60.0,0.06701072691245978,0.4333333367771573,2025-04-07 01:34:27,2025-04-07 02:17:35,628886,61
18636,BYD Dolphin GLX,44.9,32.46585834600696,0.7230703417818922,0.7230703417818922,0.0,92.0,92.0,20.0,80.0,60.0,0.40226593812335254,0.8166667380597918,2025-04-07 10:20:20,2025-04-07 10:54:28,628886,61
18715,BYD Atto 3 Dynamic,49.92,54.29733333333334,1.087686965811966,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.030027322404371587,0.05,2025-04-08 03:27:27,2025-04-08 04:27:19,363012,61
18770,BYD Atto 3 Premium,60.48,66.43474112654322,1.0984580212722093,1.05,12.0,96.0,84.0,20.0,80.0,60.0,0.028806921675774134,0.05,2025-04-08 09:35:27,2025-04-08 10:36:14,1332152,61
18773,BYD M6 Performance,55.4,61.70845833333334,1.1138710890493384,1.05,6.0,94.0,88.0,20.0,80.0,60.0,0.03078324225865209,0.03333333333333333,2025-04-08 10:16:08,2025-04-08 11:11:51,1362798,61
18802,BYD Dolphin GLX,44.9,49.69706602214815,1.1068388869075312,1.05,0.0,87.0,87.0,20.0,80.0,60.0,0.11555669415682793,0.5166666820645337,2025-04-08 15:22:14,2025-04-08 16:01:07,628886,61
18888,BYD Atto 3 Premium,60.48,61.02014930555556,1.0089310401050855,1.0089310401050855,14.0,100.0,86.0,20.0,80.0,60.0,0.031147540983606555,0.03333333333333333,2025-04-09 10:36:18,2025-04-09 11:36:09,363013,61
18990,BYD Dolphin GLX,44.9,63.40173611111112,1.4120653922296464,1.05,0.0,100.0,100.0,20.0,80.0,60.0,0.035127504553734056,0.05,2025-04-10 12:25:40,2025-04-10 13:22:38,351898,61
19013,BYD Atto 3 Premium,60.48,68.16388495370373,1.1270483623297576,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.023040187071045312,0.03333333333333333,2025-04-11 01:24:53,2025-04-11 02:34:16,351898,61
19023,BYD Dolphin GLX,44.9,62.298375000000014,1.3874916481069046,1.05,15.0,87.0,72.0,20.0,80.0,60.0,0.0359927140255009,0.05,2025-04-11 03:00:20,2025-04-11 03:38:25,351899,61
19118,BYD Atto 3 Dynamic,49.92,61.286680555555556,1.227697927795584,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.03560109289617486,0.05,2025-04-11 12:55:19,2025-04-11 13:51:56,351898,61
19139,BYD M6 Performance,55.4,61.44344444444445,1.1090874448455676,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.026684881602914386,0.03333333333333333,2025-04-11 16:10:57,2025-04-11 17:10:39,702620,61
19191,BYD Dolphin GLX,44.9,63.645097222222226,1.4174854615194261,1.05,8.0,100.0,92.0,20.0,80.0,60.0,0.03032786885245902,0.03333333333333333,2025-04-12 05:51:38,2025-04-12 06:54:56,363012,61
19241,BYD Atto 3 Premium,60.48,64.82279166666666,1.0718054177689593,1.05,13.0,100.0,87.0,20.0,80.0,60.0,0.02395264116575592,0.03333333333333333,2025-04-12 12:32:10,2025-04-12 13:44:11,363012,61
19244,BYD Atto 3 Dynamic,49.92,62.166461805555564,1.2453217509125714,1.05,14.0,100.0,86.0,20.0,80.0,60.0,0.03229508196721311,0.05,2025-04-12 12:51:19,2025-04-12 13:50:38,351898,61
19245,BYD M6 Performance,55.4,41.30061458333333,0.745498458182912,0.745498458182912,0.0,92.0,92.0,20.0,80.0,60.0,0.23701535258912307,0.6666666666666666,2025-04-12 12:52:45,2025-04-12 13:32:15,628886,61
19263,BYD Dolphin GLX,44.9,62.010347222222215,1.3810767755506062,1.05,18.0,85.0,67.0,20.0,80.0,60.0,0.037367941712204006,0.05,2025-04-12 21:30:03,2025-04-12 22:03:49,351898,61
19288,BYD M6 Performance,55.4,37.296198283715064,0.6732165755183225,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.30050414719827495,0.7213115430717665,2025-04-13 05:30:43,2025-04-13 06:19:13,628886,61
19333,BYD M6 Performance,55.4,61.95461111111111,1.1183142799839552,1.05,8.0,100.0,92.0,20.0,80.0,60.0,0.030783242258652095,0.03333333333333333,2025-04-13 12:26:46,2025-04-13 13:29:39,1332152,61
19336,BYD Atto 3 Dynamic,49.92,62.74605208333334,1.2569321330795942,1.05,14.0,100.0,86.0,20.0,80.0,60.0,0.0352823315118397,0.05,2025-04-13 12:49:52,2025-04-13 13:46:15,351898,61
19355,BYD M6 Performance,55.4,27.158438475038942,0.4902245212100892,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.5283441696006922,0.9016394288397082,2025-04-13 17:11:34,2025-04-13 17:53:28,628886,61
19424,BYD Atto 3 Dynamic,49.92,39.42604881005411,0.7897846316116609,0.7897846316116609,0.0,100.0,100.0,20.0,80.0,60.0,0.19593601180324782,0.6271186896830754,2025-04-14 06:31:56,2025-04-14 07:21:51,355366,61
19477,BYD Atto 3 Premium,60.48,66.35688194444442,1.0971706670708403,1.05,3.0,82.0,79.0,20.0,80.0,60.0,0.030464480874316933,0.05,2025-04-14 13:00:36,2025-04-14 13:45:46,351898,61
19486,BYD Seal Perfomance,82.56,94.38237500000001,1.1431973716085273,1.05,6.0,100.0,94.0,20.0,80.0,60.0,0.01939890710382514,0.03333333333333333,2025-04-14 15:04:19,2025-04-14 16:30:32,363013,61
19508,BYD Dolphin GLX,44.9,52.158701388888886,1.1616637280376145,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.029781420765027322,0.03333333333333333,2025-04-15 01:11:08,2025-04-15 02:12:33,351899,61
19517,BYD M6 Performance,55.4,60.65170833333333,1.0947961793020458,1.05,12.0,100.0,88.0,20.0,80.0,60.0,0.031056466302367938,0.03333333333333333,2025-04-15 02:02:43,2025-04-15 03:04:34,1362798,61
19522,BYD Seal Perfomance,82.56,62.243277777777784,0.7539156707579673,0.7539156707579673,0.0,80.0,80.0,20.0,80.0,60.0,0.026323402527533877,0.03333333333333333,2025-04-15 02:30:05,2025-04-15 03:11:14,628886,61
19538,BYD Seal Perfomance,82.56,0.7038307160232353,0.00852508134718066,0.7,0.0,100.0,100.0,20.0,80.0,60.0,1.3499999997361831,1.3500001528859311,2025-04-15 03:33:36,2025-04-15 03:55:41,628886,61
19592,BYD Dolphin GLX,44.9,62.590597222222215,1.393999938134125,1.05,15.0,100.0,85.0,20.0,80.0,60.0,0.03236794171220401,0.05,2025-04-15 13:09:27,2025-04-15 14:07:09,351899,61
19593,BYD M6 Performance,55.4,47.36097222222222,0.8548911953469716,0.8548911953469716,7.0,100.0,93.0,20.0,80.0,60.0,0.015755919854280515,0.016666666666666666,2025-04-15 13:11:07,2025-04-15 14:55:51,702618,61
19602,BYD Seal Perfomance,82.56,59.756972222222224,0.7238005356373816,0.7238005356373816,0.0,97.0,97.0,20.0,80.0,60.0,0.02750455373406193,0.03333333333333333,2025-04-15 16:20:21,2025-04-15 17:19:29,628886,61
19613,BYD Atto 3 Dynamic,49.92,55.153861111111105,1.1048449741809114,1.05,18.0,100.0,82.0,20.0,80.0,60.0,0.031420765027322405,0.05,2025-04-16 00:34:18,2025-04-16 01:28:51,351899,61
19641,BYD M6 Performance,55.4,60.290527777777775,1.0882766746891295,1.05,16.0,100.0,84.0,20.0,80.0,60.0,0.0318488160291439,0.05,2025-04-16 04:35:43,2025-04-16 05:32:04,1332152,61
19659,BYD M6 Performance,55.4,6.8132024691358035,0.12298199402772209,0.7,0.0,100.0,100.0,20.0,80.0,60.0,1.1294099319340882,1.2500000745058104,2025-04-16 08:15:10,2025-04-16 08:43:51,628886,61
19663,BYD M6 Performance,55.4,62.18669791666668,1.1225035725030088,1.05,16.0,85.0,69.0,20.0,80.0,60.0,0.03105646630236794,0.05,2025-04-16 08:50:59,2025-04-16 09:30:29,1362797,61
19686,BYD Dolphin GLX,44.9,61.13300347222223,1.361536825661965,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.033205828779599274,0.05,2025-04-16 12:44:55,2025-04-16 13:42:20,351898,61
19704,BYD Dolphin GLX,44.9,48.571259259259264,1.081765239627155,1.05,12.0,100.0,88.0,20.0,80.0,60.0,0.03495446265938068,0.05,2025-04-17 00:20:43,2025-04-17 01:18:48,1362798,61
19790,BYD Dolphin GLX,44.9,61.43125617283951,1.3681794247848444,1.05,17.0,100.0,83.0,20.0,80.0,60.0,0.03535519125683059,0.05,2025-04-17 13:34:05,2025-04-17 14:29:43,351898,61
19799,BYD M6 Performance,55.4,59.62412500000001,1.0762477436823106,1.05,0.0,100.0,100.0,20.0,80.0,60.0,0.02750455373406193,0.03333333333333333,2025-04-17 15:26:14,2025-04-17 16:32:26,628886,61
19850,BYD M6 Performance,55.4,0.7057721354166667,0.012739569231347775,0.7,0.0,100.0,100.0,20.0,80.0,60.0,1.355932204827036,1.355932291058834,2025-04-18 04:52:44,2025-04-18 05:16:04,702618,61
19893,BYD M6 Performance,55.4,32.085269999999994,0.5791564981949457,0.7,0.0,100.0,100.0,20.0,80.0,60.0,0.4233044037282881,0.8333333830038736,2025-04-18 10:00:05,2025-04-18 10:43:11,628886,61
19897,BYD M6 Performance,55.4,44.69266144447426,0.8067267408749866,0.8067267408749866,0.0,90.0,90.0,20.0,80.0,60.0,0.19306263425631515,0.6271186896830754,2025-04-18 10:30:50,2025-04-18 11:13:17,702620,61
