transaction_pk,car_name,nominal_kwh
23784,BYD M6 Performance,55.4
23785,BYD Dolphin GLX,44.9
23800,BYD Atto 3 Dynamic,49.92
23807,BYD M6 Performance,55.4
23809,BYD Atto 3 Dynamic,49.92
23811,BYD M6 Performance,55.4
23812,BYD M6 Performance,55.4
23813,BYD Dolphin GLX,44.9
23819,BYD M6 Performance,55.4
23823,BYD M6 Performance,55.4
23824,BYD Dolphin GLX,44.9
23825,BYD M6 Performance,55.4
23826,BYD M6 Performance,55.4
23827,BYD Atto 3 Premium,60.48
23830,BYD Atto 3 Premium,60.48
23833,BYD M6 Performance,55.4
23838,BYD Dolphin GLX,44.9
23840,BYD M6 Performance,55.4
23841,BYD M6 Performance,55.4
23842,BYD M6 Performance,55.4
23844,BYD Atto 3 Dynamic,49.92
23846,BYD Atto 3 Premium,60.48
23854,BYD Dolphin GLX,44.9
23867,BYD M6 Performance,55.4
23868,BYD M6 Performance,55.4
23877,BYD Dolphin GLX,44.9
23881,BYD Han Performance,85.44
23882,BYD M6 Performance,55.4
23889,BYD Atto 3 Dynamic,49.92
23895,BYD M6 Performance,55.4
23896,BYD M6 Performance,55.4
23899,BYD M6 Performance,55.4
23907,BYD M6 Performance,55.4
23909,BYD Han Performance,85.44
23911,BYD M6 Performance,55.4
23918,BYD M6 Performance,55.4
23922,BYD Dolphin GLX,44.9
23924,BYD Dolphin GLX,44.9
23925,BYD Atto 3 Premium,60.48
23926,BYD Dolphin GLX,44.9
23928,BYD M6 Performance,55.4
23932,BYD M6 Performance,55.4
23936,BYD Atto 3 Premium,60.48
23938,BYD M6 Performance,55.4
23939,BYD M6 Performance,55.4
23940,BYD M6 Performance,55.4
23941,BYD Dolphin GLX,44.9
23942,BYD M6 Performance,55.4
23943,BYD M6 Performance,55.4
23945,BYD Dolphin GLX,44.9
23951,BYD M6 Performance,55.4
23952,BYD Atto 3 Premium,60.48
23953,BYD Atto 3 Premium,60.48
23958,BYD Dolphin GLX,44.9
23969,BYD M6 Performance,55.4
23975,BYD Atto 3 Dynamic,49.92
23977,BYD M6 Performance,55.4
23978,BYD Atto 3 Premium,60.48
23979,BYD Atto 3 Premium,60.48
23980,BYD M6 Performance,55.4
23981,BYD M6 Performance,55.4
23985,BYD M6 Performance,55.4
23986,BYD M6 Performance,55.4
23988,BYD Atto 3 Premium,60.48
23992,BYD Atto 3 Premium,60.48
23993,BYD M6 Performance,55.4
23995,BYD M6 Performance,55.4
23997,BYD M6 Performance,55.4
24001,BYD Atto 3 Premium,60.48
24006,BYD Atto 3 Premium,60.48
24007,BYD Dolphin GLX,44.9
24010,BYD Dolphin GLX,44.9
24018,BYD M6 Performance,55.4
24019,BYD M6 Performance,55.4
24023,BYD Dolphin GLX,44.9
24032,BYD M6 Performance,55.4
24050,BYD M6 Performance,55.4
24052,BYD M6 Performance,55.4
24055,BYD Dolphin GLX,44.9
24056,BYD M6 Performance,55.4
24057,BYD M6 Performance,55.4
24061,BYD Atto 3 Premium,60.48
24063,BYD Dolphin GLX,44.9
24075,BYD Dolphin GLX,44.9
24079,BYD M6 Performance,55.4
24081,BYD M6 Performance,55.4
24088,BYD Dolphin GLX,44.9
24092,BYD M6 Performance,55.4
24094,BYD Atto 3 Dynamic,49.92
24101,BYD Atto 3 Premium,60.48
24107,BYD M6 Performance,55.4
24108,BYD Atto 3 Dynamic,49.92
24111,BYD Atto 3 Premium,60.48
24113,BYD Atto 3 Premium,60.48
24114,BYD Atto 3 Dynamic,49.92
24120,BYD Seal Advanced,61.44
24122,BYD M6 Performance,55.4
24123,BYD M6 Performance,55.4
24127,BYD Dolphin GLX,44.9
24128,BYD Atto 3 Premium,60.48
24130,BYD M6 Performance,55.4
24138,BYD M6 Performance,55.4
24143,BYD M6 Performance,55.4
24145,BYD Seal Advanced,61.44
24150,BYD M6 Performance,55.4
24151,BYD M6 Performance,55.4
24160,BYD M6 Performance,55.4
24163,BYD Atto 3 Premium,60.48
24167,BYD M6 Performance,55.4
24169,BYD Dolphin GLX,44.9
24170,BYD Dolphin GLX,44.9
24173,BYD M6 Performance,55.4
24175,BYD M6 Performance,55.4
24183,BYD Atto 3 Premium,60.48
24188,BYD Dolphin GLX,44.9
24193,BYD M6 Performance,55.4
24195,BYD M6 Performance,55.4
24197,BYD Dolphin GLX,44.9
24200,BYD Seal Perfomance,82.56
24212,BYD M6 Performance,55.4
24214,BYD Atto 3 Dynamic,49.92
24215,BYD Atto 3 Premium,60.48
24217,BYD M6 Performance,55.4
24220,BYD M6 Performance,55.4
24221,BYD M6 Performance,55.4
24222,BYD M6 Performance,55.4
24223,BYD M6 Performance,55.4
24235,BYD M6 Performance,55.4
24236,BYD Atto 3 Premium,60.48
24239,BYD Dolphin GLX,44.9
24248,BYD Atto 3 Dynamic,49.92
24249,BYD Dolphin GLX,44.9
24250,BYD Atto 3 Premium,60.48
24253,BYD Atto 3 Premium,60.48
24257,BYD M6 Performance,55.4
24268,BYD M6 Performance,55.4
24269,BYD Atto 3 Premium,60.48
24270,BYD M6 Performance,55.4
24275,BYD Atto 3 Premium,60.48
24276,BYD Dolphin GLX,44.9
24279,BYD M6 Performance,55.4
24280,BYD M6 Performance,55.4
24281,BYD M6 Performance,55.4
24286,BYD M6 Performance,55.4
24289,BYD M6 Performance,55.4
24294,BYD Dolphin GLX,44.9
24298,BYD Dolphin GLX,44.9
24304,BYD Dolphin GLX,44.9
24328,BYD M6 Performance,55.4
24332,BYD Atto 3 Premium,60.48
24333,BYD M6 Performance,55.4
24337,BYD Seal Perfomance,82.56
24338,BYD Seal Perfomance,82.56
24343,BYD Atto 3 Dynamic,49.92
24344,BYD Atto 3 Premium,60.48
24348,BYD Atto 3 Dynamic,49.92
24350,BYD Atto 3 Dynamic,49.92
24351,BYD Atto 3 Dynamic,49.92
24359,BYD Seal Perfomance,82.56
24363,BYD Dolphin GLX,44.9
24364,BYD M6 Performance,55.4
24368,BYD M6 Performance,55.4
24372,BYD Atto 3 Dynamic,49.92
24373,BYD Seal Advanced,61.44
24375,BYD Han Performance,85.44
24380,BYD Han Performance,85.44
24387,BYD M6 Performance,55.4
24389,BYD M6 Performance,55.4
24395,BYD M6 Performance,55.4
24399,BYD Atto 3 Premium,60.48
24405,BYD M6 Performance,55.4
24406,BYD M6 Performance,55.4
24408,BYD Dolphin GLX,44.9
24410,BYD Dolphin GLX,44.9
24419,BYD Atto 3 Premium,60.48
24421,BYD Dolphin GLX,44.9
24428,BYD M6 Performance,55.4
24443,BYD Atto 3 Dynamic,49.92
24447,BYD M6 Performance,55.4
24448,BYD M6 Performance,55.4
24449,BYD M6 Performance,55.4
24450,BYD M6 Performance,55.4
24454,BYD M6 Performance,55.4
24459,Vinfast VFe34,42.0
24465,BYD M6 Performance,55.4
24474,BYD Dolphin GLX,44.9
24481,BYD Atto 3 Dynamic,49.92
24485,BYD Han Performance,85.44
24487,BYD Atto 3 Premium,60.48
24489,BYD Atto 3 Premium,60.48
24492,BYD Dolphin GLX,44.9
24499,BYD Atto 3 Premium,60.48
24502,BYD Dolphin GLX,44.9
24517,BYD Atto 3 Premium,60.48
24519,BYD M6 Performance,55.4
24521,BYD Atto 3 Premium,60.48
24527,BYD M6 Performance,55.4
24530,BYD Dolphin GLX,44.9
24533,BYD Dolphin GLX,44.9
24534,BYD Atto 3 Premium,60.48
24536,BYD Atto 3 Premium,60.48
24537,BYD M6 Performance,55.4
24543,BYD M6 Performance,55.4
24547,BYD M6 Performance,55.4
24550,BYD Atto 3 Premium,60.48
24556,BYD M6 Performance,55.4
24561,BYD Atto 3 Premium,60.48
24562,BYD Atto 3 Premium,60.48
24579,BYD M6 Performance,55.4
24581,BYD Dolphin GLX,44.9
24592,BYD Dolphin GLX,44.9
24595,BYD Dolphin GLX,44.9
24596,BYD Atto 3 Premium,60.48
24601,BYD Atto 3 Premium,60.48
24609,BYD M6 Performance,55.4
24623,BYD M6 Performance,55.4
24624,BYD M6 Performance,55.4
24629,BYD M6 Performance,55.4
24633,BYD Atto 3 Premium,60.48
24635,BYD Atto 3 Premium,60.48
24638,BYD M6 Performance,55.4
24639,BYD M6 Performance,55.4
24640,BYD M6 Performance,55.4
24641,BYD M6 Performance,55.4
24644,BYD Dolphin GLX,44.9
24651,BYD M6 Performance,55.4
24653,BYD Dolphin GLX,44.9
24657,BYD Dolphin GLX,44.9
24666,BYD M6 Performance,55.4
24682,BYD Dolphin GLX,44.9
24683,BYD Dolphin GLX,44.9
24684,BYD Dolphin GLX,44.9
24686,BYD Dolphin GLX,44.9
24689,BYD Dolphin GLX,44.9
24694,BYD M6 Performance,55.4
24695,BYD Dolphin GLX,44.9
24698,BYD Atto 3 Dynamic,49.92
24707,BYD M6 Performance,55.4
24709,BYD Dolphin GLX,44.9
24712,BYD Seal Advanced,61.44
24719,BYD Dolphin GLX,44.9
24720,BYD Dolphin GLX,44.9
24724,BYD M6 Performance,55.4
24727,BYD M6 Performance,55.4
24734,BYD Seal Advanced,61.44
24737,BYD Dolphin GLX,44.9
24744,BYD M6 Performance,55.4
24750,BYD M6 Performance,55.4
24754,BYD Atto 3 Premium,60.48
24758,BYD M6 Performance,55.4
24762,BYD Dolphin GLX,44.9
24766,BYD Dolphin GLX,44.9
24768,BYD M6 Performance,55.4
24769,BYD M6 Performance,55.4
24782,BYD Dolphin GLX,44.9
24785,BYD M6 Performance,55.4
24786,BYD Dolphin GLX,44.9
24796,BYD M6 Performance,55.4
24798,BYD Atto 3 Premium,60.48
24799,BYD Atto 3 Premium,60.48
24800,BYD M6 Performance,55.4
24807,BYD Atto 3 Premium,60.48
24809,BYD M6 Performance,55.4
24812,BYD M6 Performance,55.4
24813,BYD M6 Performance,55.4
24815,BYD M6 Performance,55.4
24820,BYD Atto 3 Dynamic,49.92
24822,BYD Atto 3 Dynamic,49.92
24826,BYD Atto 3 Premium,60.48
24841,BYD M6 Performance,55.4
24850,BYD Dolphin GLX,44.9
24853,BYD Atto 3 Premium,60.48
24861,BYD Dolphin GLX,44.9
24867,BYD M6 Performance,55.4
24868,BYD M6 Performance,55.4
24873,BYD M6 Performance,55.4
24877,BYD M6 Performance,55.4
24878,BYD M6 Performance,55.4
24886,BYD Atto 3 Premium,60.48
24887,BYD M6 Performance,55.4
24893,BYD Atto 3 Premium,60.48
24897,BYD Dolphin GLX,44.9
24898,BYD M6 Performance,55.4
24900,BYD Dolphin GLX,44.9
24906,BYD Dolphin GLX,44.9
24908,BYD Atto 3 Premium,60.48
24913,BYD Dolphin GLX,44.9
24915,BYD M6 Performance,55.4
24918,BYD Dolphin GLX,44.9
24932,BYD Atto 3 Dynamic,49.92
24952,BYD Dolphin GLX,44.9
24960,BYD Atto 3 Premium,60.48
24966,BYD M6 Performance,55.4
24971,BYD M6 Performance,55.4
24988,BYD Atto 3 Dynamic,49.92
24999,BYD Dolphin GLX,44.9
25001,BYD M6 Performance,55.4
25003,BYD Atto 3 Premium,60.48
25014,BYD M6 Performance,55.4
25015,BYD M6 Performance,55.4
25016,BYD Dolphin GLX,44.9
25023,BYD Seal Perfomance,82.56
25025,BYD M6 Performance,55.4
25026,BYD M6 Performance,55.4
25027,BYD Dolphin GLX,44.9
25030,BYD M6 Performance,55.4
25033,BYD M6 Performance,55.4
25038,BYD Atto 3 Premium,60.48
25039,BYD Dolphin GLX,44.9
25044,BYD M6 Performance,55.4
25045,BYD M6 Performance,55.4
25048,BYD Atto 3 Premium,60.48
25059,BYD Atto 3 Premium,60.48
25062,BYD Atto 3 Premium,60.48
25066,BYD Dolphin GLX,44.9
25067,BYD M6 Performance,55.4
25069,BYD M6 Performance,55.4
25072,BYD Atto 3 Dynamic,49.92
25073,BYD Atto 3 Dynamic,49.92
25075,BYD Atto 3 Dynamic,49.92
25076,BYD Atto 3 Dynamic,49.92
25079,BYD Atto 3 Dynamic,49.92
25080,BYD Atto 3 Dynamic,49.92
25081,BYD Atto 3 Dynamic,49.92
25085,BYD Dolphin GLX,44.9
25086,BYD Atto 3 Dynamic,49.92
25090,BYD Dolphin GLX,44.9
25098,BYD Atto 3 Premium,60.48
25101,BYD M6 Performance,55.4
25104,BYD M6 Performance,55.4
25109,BYD M6 Performance,55.4
25110,BYD M6 Performance,55.4
25116,BYD M6 Performance,55.4
25120,BYD M6 Performance,55.4
25127,BYD M6 Performance,55.4
25135,BYD M6 Performance,55.4
25136,BYD M6 Performance,55.4
25138,BYD M6 Performance,55.4
25139,BYD M6 Performance,55.4
25142,BYD M6 Performance,55.4
25149,BYD Han Performance,85.44
25153,BYD M6 Performance,55.4
25154,BYD Atto 3 Dynamic,49.92
25155,BYD Atto 3 Dynamic,49.92
25160,BYD M6 Performance,55.4
25166,BYD Dolphin GLX,44.9
25172,BYD Dolphin GLX,44.9
25173,BYD M6 Performance,55.4
25175,BYD M6 Performance,55.4
25184,BYD Dolphin GLX,44.9
25186,BYD Dolphin GLX,44.9
25187,BYD M6 Performance,55.4
25189,BYD Dolphin GLX,44.9
25190,BYD Dolphin GLX,44.9
25191,BYD Dolphin GLX,44.9
25200,BYD Dolphin GLX,44.9
25202,BYD Atto 3 Premium,60.48
25207,BYD M6 Performance,55.4
25213,BYD M6 Performance,55.4
25214,BYD M6 Performance,55.4
25215,BYD Dolphin GLX,44.9
25216,BYD Han Performance,85.44
25219,BYD M6 Performance,55.4
25220,BYD Atto 3 Dynamic,49.92
25221,BYD Dolphin GLX,44.9
25224,BYD Seal Advanced,61.44
25228,BYD M6 Performance,55.4
25237,BYD Atto 3 Premium,60.48
25247,BYD Seal Perfomance,82.56
25249,BYD Seal Perfomance,82.56
25252,BYD M6 Performance,55.4
25253,BYD M6 Performance,55.4
25256,BYD M6 Performance,55.4
25260,BYD Dolphin GLX,44.9
25261,BYD Dolphin GLX,44.9
25263,BYD Seal Perfomance,82.56
25265,BYD M6 Performance,55.4
25273,BYD M6 Performance,55.4
25276,BYD M6 Performance,55.4
25277,BYD M6 Performance,55.4
25279,BYD Dolphin GLX,44.9
25293,BYD Atto 3 Dynamic,49.92
25294,BYD Atto 3 Premium,60.48
25295,BYD Dolphin GLX,44.9
25296,BYD M6 Performance,55.4
25300,BYD M6 Performance,55.4
25302,BYD Dolphin GLX,44.9
25313,BYD Dolphin GLX,44.9
25316,BYD M6 Performance,55.4
25324,BYD M6 Performance,55.4
25326,BYD Seal Perfomance,82.56
25329,BYD Atto 3 Dynamic,49.92
25334,BYD Atto 3 Premium,60.48
25350,BYD M6 Performance,55.4
25351,BYD M6 Performance,55.4
25355,BYD Dolphin GLX,44.9
25356,BYD Dolphin GLX,44.9
25359,BYD M6 Performance,55.4
25363,BYD Dolphin GLX,44.9
25365,BYD M6 Performance,55.4
25374,BYD M6 Performance,55.4
25397,BYD Atto 3 Premium,60.48
25401,BYD Atto 3 Premium,60.48
25404,BYD M6 Performance,55.4
25409,BYD M6 Performance,55.4
25410,BYD Seal Perfomance,82.56
25420,BYD M6 Performance,55.4
25427,BYD Dolphin GLX,44.9
25428,BYD Atto 3 Premium,60.48
25429,BYD M6 Performance,55.4
25432,BYD Dolphin GLX,44.9
25435,BYD Dolphin GLX,44.9
25438,BYD Dolphin GLX,44.9
25444,BYD M6 Performance,55.4
25454,BYD M6 Performance,55.4
25467,BYD M6 Performance,55.4
25468,BYD Atto 3 Dynamic,49.92
25471,BYD Dolphin GLX,44.9
25472,BYD M6 Performance,55.4
25475,BYD M6 Performance,55.4
25483,BYD M6 Performance,55.4
25493,BYD M6 Performance,55.4
25496,BYD M6 Performance,55.4
25498,BYD M6 Performance,55.4
25499,BYD M6 Performance,55.4
25503,BYD Atto 3 Premium,60.48
25505,BYD Dolphin GLX,44.9
25507,BYD M6 Performance,55.4
25514,BYD M6 Performance,55.4
25518,BYD Atto 3 Premium,60.48
25532,BYD M6 Performance,55.4
25544,BYD Atto 3 Premium,60.48
25549,BYD Atto 3 Premium,60.48
25552,BYD Atto 3 Premium,60.48
25555,BYD Atto 3 Premium,60.48
25560,BYD Han Performance,85.44
25562,BYD Atto 3 Premium,60.48
25566,BYD M6 Performance,55.4
25568,BYD M6 Performance,55.4
25569,BYD Dolphin GLX,44.9
25573,BYD M6 Performance,55.4
25578,BYD Atto 3 Premium,60.48
25581,BYD M6 Performance,55.4
25588,BYD M6 Performance,55.4
25589,BYD M6 Performance,55.4
25590,BYD Dolphin GLX,44.9
25598,BYD Atto 3 Premium,60.48
25606,BYD Dolphin GLX,44.9
25614,BYD M6 Performance,55.4
25626,BYD Dolphin GLX,44.9
25629,BYD M6 Performance,55.4
25637,BYD M6 Performance,55.4
25638,BYD Dolphin GLX,44.9
25644,BYD M6 Performance,55.4
25647,BYD Seal Advanced,61.44
25649,BYD Dolphin GLX,44.9
25666,BYD Atto 3 Dynamic,49.92
25672,BYD M6 Performance,55.4
25676,BYD M6 Performance,55.4
25678,BYD Atto 3 Premium,60.48
25681,BYD Dolphin GLX,44.9
25700,BYD Dolphin GLX,44.9
25716,BYD M6 Performance,55.4
25717,BYD M6 Performance,55.4
25722,BYD Dolphin GLX,44.9
25734,BYD Dolphin GLX,44.9
25737,BYD Atto 3 Premium,60.48
25760,BYD M6 Performance,55.4
25762,BYD Dolphin GLX,44.9
25773,BYD Dolphin GLX,44.9
25787,BYD M6 Performance,55.4
25792,BYD M6 Performance,55.4
25794,BYD Dolphin GLX,44.9
25802,BYD Atto 3 Premium,60.48
25805,BYD Atto 3 Dynamic,49.92
25814,BYD Dolphin GLX,44.9
25819,BYD Dolphin GLX,44.9
25821,BYD Atto 3 Premium,60.48
25829,BYD Dolphin GLX,44.9
25831,BYD M6 Performance,55.4
25834,BYD Dolphin GLX,44.9
25838,BYD Dolphin GLX,44.9
25849,BYD Atto 3 Dynamic,49.92
25851,BYD Atto 3 Dynamic,49.92
25857,BYD Atto 3 Premium,60.48
25863,BYD Atto 3 Premium,60.48
25869,BYD Dolphin GLX,44.9
25870,BYD Atto 3 Premium,60.48
25879,BYD Atto 3 Premium,60.48
25884,BYD M6 Performance,55.4
25885,BYD M6 Performance,55.4
25886,BYD Dolphin GLX,44.9
25887,BYD M6 Performance,55.4
25900,BYD M6 Performance,55.4
25913,BYD M6 Performance,55.4
25927,BYD Dolphin GLX,44.9
25929,BYD Atto 3 Premium,60.48
25937,BYD Atto 3 Premium,60.48
25942,BYD Atto 3 Premium,60.48
25950,BYD Dolphin GLX,44.9
25952,BYD M6 Performance,55.4
25955,BYD Dolphin GLX,44.9
25958,BYD Dolphin GLX,44.9
25964,BYD Atto 3 Premium,60.48
25970,BYD Dolphin GLX,44.9
25979,BYD M6 Performance,55.4
25980,BYD Atto 3 Premium,60.48
25984,BYD Atto 3 Premium,60.48
25987,BYD Atto 3 Premium,60.48
25995,BYD M6 Performance,55.4
26006,BYD M6 Performance,55.4
26007,BYD M6 Performance,55.4
26010,BYD M6 Performance,55.4
26017,BYD M6 Performance,55.4
26018,BYD M6 Performance,55.4
26019,BYD Dolphin GLX,44.9
26023,BYD Dolphin GLX,44.9
26028,BYD M6 Performance,55.4
26038,BYD M6 Performance,55.4
26041,BYD Dolphin GLX,44.9
26042,BYD M6 Performance,55.4
26043,BYD M6 Performance,55.4
26047,BYD Seal Perfomance,82.56
26052,BYD M6 Performance,55.4
26053,BYD M6 Performance,55.4
26055,BYD Atto 3 Premium,60.48
26060,BYD M6 Performance,55.4
26065,BYD Atto 3 Premium,60.48
26068,BYD Dolphin GLX,44.9
26074,BYD Dolphin GLX,44.9
26075,BYD Atto 3 Dynamic,49.92
26078,BYD Dolphin GLX,44.9
26082,BYD Seal Perfomance,82.56
26088,BYD Han Performance,85.44
26098,BYD Dolphin GLX,44.9
26109,BYD M6 Performance,55.4
26115,BYD Atto 3 Dynamic,49.92
26122,BYD M6 Performance,55.4
26123,BYD Dolphin GLX,44.9
26125,BYD Dolphin GLX,44.9
26130,BYD M6 Performance,55.4
26135,BYD Atto 3 Premium,60.48
26136,BYD Dolphin GLX,44.9
26138,BYD M6 Performance,55.4
26140,BYD M6 Performance,55.4
26146,BYD M6 Performance,55.4
26158,BYD Dolphin GLX,44.9
26159,BYD Atto 3 Premium,60.48
26161,BYD Atto 3 Premium,60.48
26163,BYD Dolphin GLX,44.9
26175,BYD Dolphin GLX,44.9
26179,BYD M6 Performance,55.4
26182,BYD M6 Performance,55.4
26187,BYD M6 Performance,55.4
26195,BYD Atto 3 Premium,60.48
26197,BYD M6 Performance,55.4
26200,BYD M6 Performance,55.4
26202,BYD Dolphin GLX,44.9
26210,BYD M6 Performance,55.4
26219,Vinfast VFe34,42.0
26237,BYD Han Performance,85.44
26246,BYD Dolphin GLX,44.9
26247,BYD M6 Performance,55.4
26248,BYD Dolphin GLX,44.9
26255,BYD M6 Performance,55.4
26267,BYD M6 Performance,55.4
26268,BYD M6 Performance,55.4
26272,BYD Atto 3 Premium,60.48
26283,BYD Atto 3 Dynamic,49.92
26285,BYD Atto 3 Dynamic,49.92
26289,BYD Dolphin GLX,44.9
26290,BYD Dolphin GLX,44.9
26292,BYD M6 Performance,55.4
26300,BYD Atto 3 Premium,60.48
26311,BYD Dolphin GLX,44.9
26314,BYD Atto 3 Premium,60.48
26315,BYD Dolphin GLX,44.9
26328,BYD M6 Performance,55.4
26330,BYD Dolphin GLX,44.9
26331,BYD Seal Perfomance,82.56
26353,BYD Dolphin GLX,44.9
26356,BYD M6 Performance,55.4
26363,BYD M6 Performance,55.4
26371,BYD M6 Performance,55.4
26373,BYD Dolphin GLX,44.9
26375,BYD M6 Performance,55.4
26376,BYD Dolphin GLX,44.9
26379,BYD M6 Performance,55.4
26382,BYD M6 Performance,55.4
26383,BYD M6 Performance,55.4
26388,BYD Dolphin GLX,44.9
26391,BYD Atto 3 Premium,60.48
26402,BYD Atto 3 Premium,60.48
26403,BYD Atto 3 Premium,60.48
26412,BYD Dolphin GLX,44.9
26414,BYD M6 Performance,55.4
26417,BYD Dolphin GLX,44.9
26423,BYD Seal Perfomance,82.56
26424,BYD M6 Performance,55.4
26425,BYD Dolphin GLX,44.9
26439,BYD Dolphin GLX,44.9
26462,BYD M6 Performance,55.4
26463,BYD M6 Performance,55.4
26466,BYD Dolphin GLX,44.9
26467,BYD M6 Performance,55.4
26479,BYD M6 Performance,55.4
26481,BYD M6 Performance,55.4
26486,BYD Atto 3 Premium,60.48
26488,BYD Dolphin GLX,44.9
26489,BYD Atto 3 Premium,60.48
26494,BYD Dolphin GLX,44.9
26521,BYD Dolphin GLX,44.9
26531,BYD Dolphin GLX,44.9
26537,BYD M6 Performance,55.4
26538,BYD M6 Performance,55.4
26551,BYD M6 Performance,55.4
26553,BYD M6 Performance,55.4
26555,BYD Atto 3 Premium,60.48
26560,BYD M6 Performance,55.4
26561,BYD Dolphin GLX,44.9
26571,BYD M6 Performance,55.4
26574,BYD Dolphin GLX,44.9
26576,BYD Atto 3 Dynamic,49.92
26601,BYD Atto 3 Premium,60.48
26602,BYD Atto 3 Premium,60.48
26617,BYD M6 Performance,55.4
26618,BYD M6 Performance,55.4
26619,BYD M6 Performance,55.4
26620,BYD Atto 3 Premium,60.48
26621,BYD Atto 3 Premium,60.48
26625,BYD M6 Performance,55.4
26627,BYD Dolphin GLX,44.9
26628,BYD Dolphin GLX,44.9
26632,BYD Dolphin GLX,44.9
26635,BYD Atto 3 Premium,60.48
26644,BYD M6 Performance,55.4
26646,BYD Atto 3 Premium,60.48
26650,BYD Atto 3 Premium,60.48
26652,BYD M6 Performance,55.4
26658,BYD Atto 3 Premium,60.48
26660,BYD Atto 3 Premium,60.48
26665,BYD Dolphin GLX,44.9
26666,BYD Atto 3 Dynamic,49.92
26673,BYD M6 Performance,55.4
26674,BYD M6 Performance,55.4
26675,BYD M6 Performance,55.4
26681,BYD M6 Performance,55.4
26684,BYD M6 Performance,55.4
26685,BYD Dolphin GLX,44.9
26692,BYD Dolphin GLX,44.9
26696,BYD Dolphin GLX,44.9
26697,BYD Dolphin GLX,44.9
26712,BYD Atto 3 Premium,60.48
26727,BYD Atto 3 Premium,60.48
26729,BYD M6 Performance,55.4
26731,BYD Atto 3 Dynamic,49.92
26732,BYD M6 Performance,55.4
26741,BYD Atto 3 Premium,60.48
26743,BYD Dolphin GLX,44.9
26754,BYD Atto 3 Dynamic,49.92
26755,BYD Atto 3 Dynamic,49.92
26757,BYD Atto 3 Premium,60.48
26758,BYD Dolphin GLX,44.9
26760,BYD Atto 3 Premium,60.48
26762,BYD M6 Performance,55.4
26763,BYD M6 Performance,55.4
26765,BYD Atto 3 Premium,60.48
26772,BYD Atto 3 Premium,60.48
26774,BYD M6 Performance,55.4
26785,BYD M6 Performance,55.4
26789,BYD Atto 3 Premium,60.48
26790,BYD M6 Performance,55.4
26795,BYD Dolphin GLX,44.9
26798,BYD Atto 3 Premium,60.48
26801,BYD Dolphin GLX,44.9
26811,BYD M6 Performance,55.4
26812,BYD M6 Performance,55.4
26813,BYD M6 Performance,55.4
26822,BYD M6 Performance,55.4
26823,BYD M6 Performance,55.4
26824,BYD M6 Performance,55.4
26827,BYD Dolphin GLX,44.9
26828,BYD Han Performance,85.44
26831,BYD Atto 3 Premium,60.48
26835,BYD M6 Performance,55.4
26862,BYD Atto 3 Premium,60.48
26866,BYD M6 Performance,55.4
26868,BYD Atto 3 Premium,60.48
26869,BYD Atto 3 Premium,60.48
26884,BYD Atto 3 Premium,60.48
26888,BYD Atto 3 Premium,60.48
26892,BYD M6 Performance,55.4
26903,BYD Atto 3 Premium,60.48
26904,BYD M6 Performance,55.4
26915,BYD M6 Performance,55.4
26917,BYD M6 Performance,55.4
26919,BYD M6 Performance,55.4
26939,BYD Atto 3 Dynamic,49.92
26949,BYD Dolphin GLX,44.9
26950,BYD M6 Performance,55.4
26951,BYD M6 Performance,55.4
26956,BYD M6 Performance,55.4
26962,BYD Atto 3 Premium,60.48
26966,BYD Seal Perfomance,82.56
26967,BYD Dolphin GLX,44.9
26971,BYD M6 Performance,55.4
26973,BYD Dolphin GLX,44.9
26974,BYD Dolphin GLX,44.9
26975,BYD M6 Performance,55.4
26997,BYD M6 Performance,55.4
26998,BYD M6 Performance,55.4
26999,BYD M6 Performance,55.4
27012,BYD M6 Performance,55.4
27027,BYD M6 Performance,55.4
27028,BYD M6 Performance,55.4
27029,BYD M6 Performance,55.4
27040,BYD Dolphin GLX,44.9
27046,BYD Dolphin GLX,44.9
27054,BYD Atto 3 Premium,60.48
27055,BYD Atto 3 Dynamic,49.92
27056,BYD M6 Performance,55.4
27061,BYD M6 Performance,55.4
27068,BYD M6 Performance,55.4
27073,BYD M6 Performance,55.4
27075,BYD Dolphin GLX,44.9
27084,BYD Atto 3 Premium,60.48
27085,BYD Atto 3 Premium,60.48
27086,BYD M6 Performance,55.4
27087,BYD M6 Performance,55.4
27088,BYD M6 Performance,55.4
27089,BYD M6 Performance,55.4
27090,BYD M6 Performance,55.4
27091,BYD M6 Performance,55.4
27093,BYD M6 Performance,55.4
27097,BYD M6 Performance,55.4
27099,BYD M6 Performance,55.4
27100,BYD M6 Performance,55.4
27102,BYD Dolphin GLX,44.9
27103,BYD M6 Performance,55.4
27107,BYD Dolphin GLX,44.9
27109,BYD Dolphin GLX,44.9
27111,BYD Seal Perfomance,82.56
27120,BYD M6 Performance,55.4
27123,BYD Atto 3 Premium,60.48
27126,BYD M6 Performance,55.4
27140,BYD Han Performance,85.44
27142,BYD Han Performance,85.44
27145,BYD Dolphin GLX,44.9
27154,BYD M6 Performance,55.4
27155,BYD Dolphin GLX,44.9
27156,BYD M6 Performance,55.4
27157,BYD M6 Performance,55.4
27159,BYD Seal Perfomance,82.56
27164,BYD Dolphin GLX,44.9
27165,BYD M6 Performance,55.4
27179,BYD Dolphin GLX,44.9
27181,BYD M6 Performance,55.4
27182,BYD M6 Performance,55.4
27190,BYD Dolphin GLX,44.9
